Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
5,72,0,5,7,57.0
1,89,1,5,5,64.0
3,97,1,8,0,75.0
3,88,0,8,7,69.0
5,70,0,5,6,56.0
7,94,0,7,6,85.0
9,46,0,6,2,37.0
7,94,1,7,4,86.0
4,44,0,9,1,25.0
6,58,1,4,8,45.0
3,63,1,8,6,43.0
1,55,0,4,3,27.0
4,80,0,5,5,67.0
6,58,0,6,5,48.0
9,63,0,8,2,59.0
7,65,1,6,1,54.0
2,43,0,9,0,22.0
1,83,0,5,3,59.0
3,83,0,6,3,67.0
4,86,0,8,4,71.0
2,96,0,5,5,75.0
7,55,1,9,1,44.0
1,73,1,4,3,45.0
4,41,0,7,4,24.0
1,72,0,6,4,51.0
9,84,0,9,3,83.0
5,99,1,6,4,87.0
1,44,1,7,6,22.0
6,54,1,9,6,47.0
4,61,0,7,7,47.0
2,98,1,6,3,73.0
8,48,0,8,2,42.0
8,61,1,4,2,51.0
9,58,1,9,0,54.0
5,63,0,9,7,51.0
7,65,1,6,5,62.0
3,98,0,8,1,80.0
1,49,0,9,4,25.0
3,80,0,7,7,59.0
2,60,0,9,0,35.0
4,49,1,6,4,28.0
1,85,0,8,8,58.0
7,86,0,6,4,76.0
8,93,1,5,7,90.0
5,66,0,6,8,51.0
3,76,0,7,0,52.0
6,52,0,7,0,38.0
2,79,0,8,5,56.0
7,87,0,9,2,80.0
7,42,0,6,3,28.0
1,57,0,9,2,33.0
4,68,1,5,6,50.0
9,56,1,5,9,52.0
1,91,0,6,2,64.0
6,75,1,6,6,63.0
8,41,1,9,1,36.0
4,98,1,8,4,80.0
5,75,0,8,5,61.0
2,77,0,9,3,58.0
4,59,1,6,7,42.0
6,59,1,8,5,49.0
6,83,1,8,8,73.0
9,57,1,8,1,54.0
5,68,1,7,7,53.0
1,65,0,6,7,40.0
7,83,0,9,7,75.0
5,70,0,4,4,57.0
9,96,0,7,8,94.0
8,79,0,8,5,76.0
1,96,0,8,6,74.0
3,57,1,9,0,38.0
2,53,0,4,4,28.0
7,80,0,8,3,71.0
4,80,1,8,9,63.0
1,80,1,4,3,51.0
8,94,1,6,5,90.0
4,72,1,5,7,56.0
1,55,1,4,0,25.0
4,57,0,5,4,36.0
2,46,0,9,1,22.0
7,86,0,9,1,78.0
9,98,1,4,8,95.0
2,72,0,6,5,49.0
7,67,0,6,5,59.0
9,78,1,6,7,75.0
4,74,0,8,9,56.0
8,42,0,4,0,31.0
5,78,1,6,6,65.0
8,74,0,5,5,67.0
7,56,0,7,5,49.0
4,72,1,8,9,56.0
1,99,1,4,6,73.0
2,94,1,5,0,64.0
2,98,0,8,7,80.0
3,44,0,6,3,19.0
6,91,1,5,2,80.0
7,65,0,7,4,51.0
5,90,1,4,3,74.0
1,78,0,9,9,54.0
2,52,0,4,4,28.0
8,45,1,7,5,35.0
2,41,0,9,1,20.0
1,51,0,8,9,22.0
6,62,1,5,3,52.0
3,92,0,4,2,73.0
3,66,1,4,4,43.0
4,79,0,4,4,60.0
6,95,0,9,4,86.0
4,63,1,5,9,49.0
5,54,1,5,5,39.0
4,56,1,5,2,45.0
5,63,0,5,2,49.0
6,77,0,6,4,70.0
9,67,1,8,8,68.0
2,49,0,6,6,27.0
2,80,1,5,0,56.0
5,40,0,6,0,24.0
3,83,1,7,5,62.0
4,73,0,4,6,54.0
6,68,0,9,7,57.0
9,89,0,7,9,82.0
1,40,1,9,6,15.0
6,98,0,5,9,87.0
2,56,0,6,0,33.0
6,82,0,8,2,71.0
8,74,1,4,9,65.0
2,67,1,5,7,41.0
1,84,1,8,4,63.0
3,64,0,6,1,42.0
2,67,1,7,2,47.0
2,49,0,6,5,25.0
5,84,1,7,1,74.0
4,45,1,8,8,30.0
8,73,0,4,9,68.0
1,59,1,8,5,34.0
4,41,0,8,1,22.0
5,84,0,5,8,70.0
5,42,0,4,2,23.0
7,53,0,6,0,43.0
5,59,1,9,6,49.0
1,43,0,6,4,16.0
4,92,0,6,2,76.0
2,69,0,8,0,46.0
3,75,1,5,9,57.0
9,64,0,7,5,63.0
9,55,1,7,8,50.0
1,96,1,7,9,71.0
6,46,1,6,6,36.0
9,99,0,9,4,99.0
9,92,0,7,0,85.0
2,95,0,9,4,77.0
6,64,1,4,4,53.0
3,96,1,7,1,72.0
7,71,1,5,0,60.0
1,83,1,9,0,56.0
6,54,0,7,3,43.0
3,98,0,6,6,76.0
8,79,1,8,7,73.0
7,71,0,8,6,63.0
2,42,1,9,1,20.0
9,92,1,4,5,92.0
9,60,1,8,1,58.0
5,92,1,6,5,78.0
3,73,0,8,1,53.0
2,91,1,8,8,70.0
4,47,0,8,6,28.0
4,87,0,8,4,71.0
9,98,1,8,1,96.0
6,96,1,5,9,85.0
3,73,1,6,8,53.0
8,41,0,9,3,34.0
3,52,1,8,6,35.0
4,97,1,4,3,79.0
8,83,1,8,1,76.0
2,55,1,4,1,32.0
7,53,0,9,4,44.0
9,92,1,5,5,90.0
7,50,0,8,1,39.0
9,63,0,9,5,62.0
7,42,0,5,7,29.0
1,89,0,7,9,68.0
7,52,0,6,3,43.0
7,47,1,7,5,34.0
8,68,1,4,5,64.0
2,43,0,5,6,18.0
8,49,1,6,3,42.0
4,86,0,7,0,68.0
1,49,1,9,4,25.0
1,94,0,9,4,73.0
1,62,0,6,0,32.0
4,60,1,8,4,44.0
2,59,0,8,3,38.0
9,52,0,5,9,48.0
7,51,1,6,8,45.0
7,46,1,9,0,39.0
1,44,1,9,7,16.0
8,69,1,4,4,61.0
2,78,0,7,2,56.0
8,44,1,9,3,42.0
8,47,0,5,8,39.0
6,57,0,9,2,46.0
3,89,1,7,8,74.0
3,96,0,4,6,74.0
3,71,1,7,4,50.0
1,77,1,4,1,48.0
3,84,0,4,6,62.0
9,56,1,8,2,56.0
6,87,1,7,0,78.0
6,58,1,9,0,49.0
8,93,0,4,6,82.0
6,88,0,4,6,75.0
7,95,0,9,6,83.0
1,79,1,7,3,54.0
6,41,1,9,1,33.0
6,95,1,8,4,84.0
4,95,1,5,6,77.0
8,78,0,7,0,74.0
6,64,1,7,4,49.0
6,42,0,9,7,29.0
1,50,0,6,6,22.0
4,80,1,7,8,65.0
4,82,1,8,9,68.0
9,65,1,9,9,68.0
9,68,0,5,3,64.0
6,53,0,9,2,39.0
5,47,0,9,4,36.0
6,48,1,5,0,38.0
2,65,1,5,3,45.0
3,67,0,9,4,49.0
3,57,0,5,4,38.0
7,95,1,5,6,89.0
4,56,0,6,6,37.0
5,51,1,7,6,37.0
8,85,1,6,3,81.0
9,68,0,5,5,66.0
3,64,1,9,8,43.0
1,73,1,9,1,50.0
7,52,0,5,8,43.0
1,63,0,9,9,40.0
7,99,0,6,0,91.0
8,56,0,5,9,49.0
2,62,0,9,7,40.0
3,65,0,7,8,47.0
6,85,0,4,0,66.0
5,71,0,5,2,59.0
4,91,0,9,7,74.0
1,45,1,8,2,19.0
4,57,0,4,7,40.0
4,70,1,6,8,53.0
7,76,0,8,8,69.0
7,68,1,4,9,60.0
7,84,1,5,0,73.0
5,84,1,6,8,67.0
1,41,0,7,3,12.0
4,82,0,8,2,67.0
4,79,1,6,4,61.0
7,43,0,4,4,37.0
9,57,0,6,3,53.0
1,77,0,6,9,52.0
6,83,1,4,7,71.0
5,96,0,4,1,79.0
3,54,1,5,7,35.0
9,42,1,9,3,37.0
5,87,1,4,7,72.0
3,65,0,5,0,44.0
4,88,1,9,7,73.0
1,67,1,4,6,39.0
2,86,1,4,7,62.0
3,68,1,7,6,49.0
3,52,0,4,1,28.0
1,47,1,9,3,21.0
6,90,1,8,0,80.0
9,41,1,8,5,37.0
5,53,1,6,4,40.0
9,89,1,8,6,87.0
2,73,0,7,0,51.0
3,51,0,4,0,30.0
4,48,0,8,2,30.0
7,54,0,5,6,44.0
7,48,1,8,8,41.0
6,91,1,4,9,80.0
7,97,0,8,9,95.0
6,46,1,5,5,34.0
2,94,0,9,5,74.0
4,75,0,5,9,58.0
6,99,1,5,9,93.0
4,72,1,9,5,55.0
7,80,1,4,8,71.0
5,55,1,4,8,41.0
4,84,1,8,1,66.0
3,63,1,9,0,44.0
9,44,1,9,7,46.0
8,76,1,8,1,73.0
1,78,0,8,5,54.0
7,62,1,8,7,54.0
7,87,1,7,9,81.0
8,89,0,5,3,81.0
4,87,1,9,2,72.0
1,56,1,8,5,33.0
4,47,1,5,1,27.0
4,97,1,8,7,81.0
8,68,1,5,3,61.0
3,98,0,7,2,76.0
5,51,0,9,4,34.0
7,72,0,8,6,65.0
8,96,1,8,5,92.0
1,95,1,9,0,68.0
5,80,1,4,4,65.0
9,55,0,8,8,54.0
6,91,0,8,4,78.0
4,50,1,6,6,37.0
4,47,1,9,8,31.0
1,43,0,9,0,17.0
3,71,0,7,1,49.0
7,76,1,8,2,70.0
4,54,0,4,9,38.0
6,55,1,4,7,44.0
7,45,1,8,0,37.0
4,67,1,6,1,49.0
8,86,1,6,4,82.0
2,99,1,6,3,81.0
1,78,0,7,5,51.0
5,70,1,8,2,55.0
2,76,1,8,6,53.0
4,62,0,6,7,45.0
6,97,1,9,7,87.0
3,84,1,8,5,68.0
4,46,1,5,4,30.0
9,54,0,8,2,47.0
6,70,1,7,6,61.0
6,94,0,6,4,83.0
8,88,1,5,8,84.0
2,75,0,9,9,57.0
3,84,1,5,4,65.0
3,90,1,7,7,71.0
5,82,0,7,3,68.0
1,64,1,8,0,36.0
4,47,0,6,0,29.0
5,83,0,8,2,68.0
8,51,0,8,1,42.0
4,65,0,5,8,49.0
5,65,0,4,9,50.0
5,50,1,5,2,34.0
3,50,1,5,5,30.0
6,92,1,8,7,81.0
5,74,1,4,2,59.0
3,62,0,8,1,41.0
2,90,1,7,0,67.0
9,62,0,5,8,59.0
1,97,0,5,7,71.0
8,53,1,7,4,46.0
8,76,0,4,3,67.0
4,53,1,6,2,35.0
1,40,1,4,2,13.0
6,63,0,7,9,48.0
3,82,1,6,0,59.0
3,42,1,5,6,23.0
1,96,0,7,5,71.0
4,41,1,5,7,23.0
9,86,1,7,6,88.0
9,78,0,7,1,71.0
9,78,0,8,9,75.0
7,55,0,6,4,45.0
1,65,0,8,2,40.0
3,47,0,9,2,27.0
3,93,1,6,2,74.0
3,56,0,5,7,36.0
1,66,0,8,7,39.0
9,41,0,7,9,41.0
6,47,0,4,2,33.0
9,82,0,7,6,80.0
1,40,0,5,6,13.0
7,41,0,5,3,31.0
4,79,1,6,2,65.0
5,74,0,5,3,57.0
5,48,0,8,0,36.0
1,66,1,4,2,38.0
4,73,1,7,0,56.0
3,65,1,6,6,45.0
9,94,1,6,9,91.0
6,56,0,6,7,42.0
3,67,1,5,3,48.0
3,62,1,6,5,41.0
8,94,0,5,6,86.0
3,48,1,9,7,33.0
7,82,0,7,4,70.0
6,95,0,6,9,81.0
8,85,1,8,7,83.0
2,65,0,5,6,38.0
4,51,0,8,3,32.0
1,49,0,6,4,26.0
8,74,0,5,5,67.0
8,98,0,4,9,92.0
9,57,1,8,1,52.0
9,74,0,4,7,71.0
5,95,1,6,0,80.0
7,55,1,8,1,50.0
2,49,1,6,0,26.0
7,57,0,8,2,46.0
9,98,1,9,8,99.0
1,97,0,4,3,67.0
3,46,0,8,7,26.0
4,54,1,7,0,37.0
8,45,1,6,4,41.0
5,58,0,8,2,43.0
8,83,1,6,6,78.0
1,95,0,8,4,68.0
5,85,1,7,5,72.0
3,80,0,5,6,60.0
3,52,0,4,7,32.0
8,42,0,7,5,37.0
5,90,0,8,2,75.0
5,95,0,6,4,83.0
2,61,1,7,7,39.0
7,91,0,7,0,82.0
6,59,0,9,5,47.0
3,56,1,6,4,36.0
7,84,1,6,1,76.0
8,88,1,7,4,83.0
4,81,1,8,4,66.0
2,89,1,6,1,65.0
8,68,0,5,9,64.0
4,75,0,8,6,60.0
5,41,0,8,4,26.0
2,92,1,4,3,67.0
5,69,0,8,2,51.0
2,54,1,7,6,34.0
9,90,0,6,9,88.0
4,42,0,8,9,22.0
7,78,1,7,0,69.0
2,71,1,8,4,50.0
1,90,0,4,6,63.0
5,58,0,8,8,47.0
9,90,0,7,3,91.0
4,87,0,5,0,69.0
2,70,1,7,9,49.0
7,47,0,4,2,39.0
3,71,0,4,5,52.0
3,92,0,5,4,71.0
1,86,1,6,1,63.0
6,88,1,6,2,74.0
1,40,0,5,9,10.0
2,59,1,9,4,33.0
7,40,1,9,6,34.0
9,89,1,7,9,90.0
4,69,1,4,1,53.0
7,61,0,8,6,52.0
4,46,1,5,1,32.0
8,47,0,7,1,36.0
1,66,1,6,3,38.0
5,67,1,9,0,56.0
2,76,0,9,5,53.0
8,85,1,4,7,80.0
6,47,1,8,4,37.0
8,63,1,9,5,61.0
6,95,1,7,7,86.0
3,51,1,7,6,28.0
9,89,0,7,6,84.0
4,78,0,8,3,61.0
8,71,0,8,9,69.0
6,49,1,8,9,41.0
1,53,1,4,2,29.0
2,43,1,6,8,21.0
8,47,0,9,5,40.0
4,73,0,5,6,59.0
3,91,1,6,7,73.0
5,83,1,5,6,69.0
5,80,0,8,9,69.0
2,53,1,9,7,32.0
1,87,1,7,0,62.0
2,45,0,4,4,18.0
5,58,0,9,0,42.0
5,85,1,9,1,73.0
3,91,1,8,5,71.0
6,99,1,8,6,92.0
9,74,0,8,5,74.0
4,45,0,9,9,31.0
6,57,1,6,5,42.0
1,76,1,9,7,53.0
6,81,1,7,5,72.0
1,48,0,6,8,25.0
7,94,1,6,6,88.0
3,84,0,9,0,64.0
5,94,0,7,2,83.0
6,81,0,4,2,68.0
1,48,1,5,4,24.0
2,54,0,7,4,34.0
5,85,1,8,2,70.0
4,40,1,7,5,24.0
2,77,1,4,8,53.0
8,67,0,9,4,62.0
3,45,0,6,7,23.0
7,53,0,4,3,44.0
4,48,0,6,3,29.0
4,98,0,6,0,78.0
5,84,1,4,3,70.0
9,44,1,9,6,40.0
9,55,1,7,3,52.0
9,52,0,9,7,50.0
5,66,0,4,2,52.0
4,92,1,4,7,75.0
9,57,1,5,7,55.0
2,72,1,4,1,49.0
1,87,0,6,6,58.0
2,91,0,5,3,67.0
3,40,0,6,1,18.0
7,42,0,7,2,32.0
8,95,0,9,9,91.0
2,97,0,5,8,76.0
5,46,1,7,7,33.0
8,70,0,9,7,65.0
7,88,0,9,8,83.0
3,49,1,4,0,26.0
1,78,1,5,9,52.0
5,44,0,6,4,29.0
5,52,1,4,6,36.0
3,52,0,7,4,33.0
4,74,0,7,3,53.0
3,51,1,7,8,31.0
8,55,0,6,2,48.0
7,84,0,9,6,78.0
4,83,0,5,5,66.0
7,43,1,5,1,32.0
8,76,0,4,3,69.0
2,70,0,6,9,48.0
8,71,1,4,8,67.0
6,76,1,8,1,67.0
8,88,0,4,7,82.0
1,48,0,5,4,18.0
3,78,1,5,5,60.0
4,59,1,6,8,41.0
4,46,1,8,2,27.0
6,79,0,6,9,68.0
5,68,0,6,5,54.0
9,56,0,6,3,53.0
2,80,0,6,0,56.0
5,65,1,6,6,54.0
6,40,1,8,1,27.0
6,95,0,8,7,86.0
9,69,0,8,2,66.0
7,46,1,9,8,41.0
2,52,1,9,8,28.0
1,87,0,9,1,65.0
2,94,1,6,8,72.0
9,41,0,4,5,37.0
1,58,1,8,4,35.0
7,49,1,5,7,43.0
5,69,1,7,8,57.0
2,72,1,5,8,46.0
2,58,1,4,4,35.0
1,51,1,5,2,22.0
2,94,1,8,0,70.0
9,78,0,4,8,72.0
6,87,1,6,1,75.0
8,68,1,5,1,58.0
6,86,1,4,2,73.0
3,63,0,4,6,42.0
2,93,0,6,4,71.0
9,46,0,6,3,41.0
6,44,1,7,7,33.0
9,43,0,6,5,39.0
7,79,0,4,4,70.0
1,47,0,8,7,20.0
2,59,1,6,4,39.0
5,41,1,8,6,26.0
6,96,1,5,6,83.0
3,48,0,5,0,24.0
6,84,0,9,5,74.0
8,99,1,7,9,97.0
3,78,0,6,2,54.0
7,69,0,7,0,60.0
6,52,0,4,4,35.0
8,62,1,6,2,58.0
5,43,1,7,0,27.0
8,56,0,7,5,50.0
4,87,1,6,3,73.0
3,66,0,6,5,48.0
8,79,1,8,9,75.0
9,95,1,6,9,95.0
6,48,1,4,0,36.0
4,43,0,6,7,24.0
4,73,1,4,3,59.0
1,47,0,8,1,24.0
5,65,0,4,4,49.0
9,93,1,9,6,92.0
3,78,1,8,9,60.0
3,83,1,7,5,61.0
2,84,1,8,1,59.0
1,81,1,7,5,56.0
8,48,0,8,2,39.0
9,86,0,6,6,82.0
5,47,1,4,5,30.0
7,93,1,5,6,87.0
8,42,1,7,4,37.0
9,54,1,7,7,50.0
6,95,0,5,9,85.0
7,45,0,7,5,36.0
5,48,0,9,0,34.0
7,66,0,9,8,61.0
1,76,0,5,8,50.0
2,55,1,7,0,30.0
9,48,1,8,1,45.0
3,53,1,8,1,35.0
5,60,0,9,2,46.0
7,78,1,4,6,74.0
3,54,0,9,7,35.0
6,88,1,4,1,74.0
4,87,0,5,9,68.0
7,53,0,7,3,44.0
6,81,0,7,2,68.0
2,57,0,5,8,30.0
2,54,1,4,1,31.0
8,48,1,4,7,42.0
8,65,1,4,7,59.0
9,60,0,7,4,57.0
4,96,1,7,8,72.0
1,99,1,9,3,75.0
5,92,1,5,4,79.0
3,81,1,8,5,62.0
4,86,0,6,1,70.0
8,40,0,9,8,35.0
7,67,1,9,7,63.0
6,49,0,6,0,39.0
3,70,1,8,1,47.0
4,44,1,7,6,27.0
3,78,1,4,3,57.0
6,89,0,4,4,76.0
6,93,1,5,9,82.0
1,95,0,5,4,67.0
1,64,1,9,9,42.0
8,85,1,8,9,84.0
9,71,1,9,5,69.0
9,56,1,5,9,56.0
2,70,0,5,1,46.0
2,47,0,5,3,23.0
9,76,1,7,1,73.0
4,56,1,5,8,38.0
8,94,1,5,7,90.0
1,96,0,9,6,75.0
3,58,0,5,5,41.0
4,74,1,8,6,55.0
5,55,1,9,1,39.0
2,83,0,7,4,59.0
4,77,0,7,1,58.0
2,58,0,5,6,36.0
6,55,0,4,6,43.0
4,50,1,8,5,34.0
8,50,1,6,1,41.0
3,88,0,8,8,68.0
1,87,1,7,5,64.0
5,53,1,8,4,41.0
1,77,1,6,7,52.0
8,85,1,4,6,78.0
4,93,0,7,9,78.0
3,60,1,8,1,37.0
1,60,1,4,1,31.0
3,96,1,9,4,80.0
2,43,1,8,6,23.0
3,71,0,6,8,51.0
3,53,0,6,2,31.0
1,66,1,8,0,43.0
5,99,0,5,1,85.0
7,47,0,6,1,39.0
6,68,0,5,1,56.0
6,75,0,4,2,60.0
4,79,0,4,7,64.0
2,76,0,7,1,51.0
2,40,0,9,2,15.0
3,52,0,4,3,31.0
8,86,1,5,3,81.0
7,97,0,7,7,88.0
2,97,0,7,0,76.0
6,66,1,6,3,53.0
6,91,0,6,2,77.0
2,66,1,6,7,47.0
3,49,0,8,7,29.0
6,97,1,5,9,86.0
5,97,0,7,5,83.0
5,75,1,6,6,57.0
2,45,0,9,2,20.0
7,88,1,5,3,80.0
6,43,1,6,4,29.0
9,60,1,6,1,55.0
3,69,1,4,5,48.0
4,84,0,8,6,64.0
2,43,1,4,0,18.0
9,86,1,6,4,83.0
6,71,0,5,1,57.0
4,84,0,5,3,65.0
2,42,0,5,9,20.0
4,53,0,8,3,37.0
6,93,1,5,7,82.0
9,79,1,5,3,79.0
1,44,0,5,4,15.0
4,55,0,5,5,36.0
5,55,1,4,9,37.0
4,43,1,6,3,24.0
7,49,0,7,9,44.0
9,63,1,4,4,59.0
3,49,0,8,2,28.0
5,51,0,7,5,37.0
9,58,1,6,2,55.0
4,62,0,6,7,43.0
1,87,1,8,8,61.0
5,54,1,5,9,37.0
5,58,0,8,8,47.0
9,81,0,8,4,77.0
9,85,0,4,0,78.0
5,77,0,7,0,62.0
2,46,1,4,8,20.0
4,43,0,6,7,24.0
3,72,1,6,7,53.0
6,66,1,4,5,53.0
7,67,0,5,2,59.0
8,83,1,6,4,75.0
1,86,1,7,3,61.0
5,71,0,4,4,56.0
1,49,1,7,2,25.0
3,82,0,9,3,59.0
2,82,0,9,2,63.0
7,40,0,6,0,31.0
1,89,0,6,8,61.0
4,80,1,9,8,66.0
6,96,1,8,1,88.0
9,95,1,5,5,88.0
7,70,0,4,7,62.0
9,75,0,8,1,71.0
3,79,1,4,9,64.0
4,53,0,6,9,34.0
7,76,0,5,8,69.0
7,54,1,6,1,41.0
2,53,1,7,4,26.0
8,43,1,7,3,36.0
5,66,0,6,4,53.0
7,91,0,8,2,84.0
9,51,0,7,5,50.0
7,89,0,5,1,80.0
7,69,1,8,8,65.0
9,83,1,6,3,85.0
5,53,1,7,7,40.0
1,67,0,9,4,41.0
8,63,1,4,3,60.0
5,72,0,7,3,60.0
4,96,0,4,5,77.0
3,57,0,4,5,34.0
7,41,1,8,3,34.0
8,77,0,4,5,69.0
7,73,1,6,1,64.0
5,85,1,8,5,70.0
1,77,1,7,5,53.0
5,56,1,5,6,39.0
6,63,1,4,6,50.0
3,66,0,4,6,45.0
9,97,1,4,0,95.0
7,70,0,8,0,60.0
4,99,0,7,1,82.0
1,70,1,4,0,44.0
6,75,1,7,0,63.0
2,52,1,4,5,27.0
9,66,0,8,5,65.0
6,80,1,6,9,69.0
4,97,0,8,4,84.0
9,97,1,8,5,98.0
5,56,1,8,8,43.0
8,47,0,9,0,40.0
9,89,1,7,2,85.0
1,48,0,4,0,21.0
5,73,0,6,0,56.0
5,89,1,7,7,75.0
2,41,0,9,5,19.0
9,95,1,6,0,93.0
7,53,0,4,2,43.0
7,48,0,9,1,40.0
8,43,1,7,0,36.0
1,98,0,6,7,74.0
5,62,0,7,8,45.0
1,87,1,8,3,64.0
1,66,0,8,2,40.0
2,81,1,8,5,60.0
7,53,0,9,1,41.0
8,44,1,9,2,40.0
8,84,1,5,0,76.0
7,88,1,8,0,78.0
9,77,1,9,1,74.0
3,87,0,9,1,67.0
6,54,1,5,5,44.0
8,57,0,5,3,48.0
4,67,0,7,8,48.0
2,41,0,7,6,18.0
4,45,0,8,7,27.0
9,87,0,4,3,86.0
7,66,0,7,6,58.0
8,72,0,9,6,70.0
1,77,1,6,9,51.0
8,80,1,4,2,70.0
9,95,1,5,0,93.0
5,82,1,4,1,66.0
2,69,0,8,5,49.0
1,82,0,7,3,55.0
3,46,1,4,9,24.0
2,77,1,5,0,53.0
3,97,1,5,9,78.0
9,58,1,7,2,56.0
8,94,1,5,3,89.0
8,42,1,8,0,37.0
6,70,0,6,6,58.0
1,79,0,9,6,53.0
2,71,0,6,4,48.0
2,57,0,4,3,35.0
4,48,1,9,2,35.0
9,93,1,8,3,92.0
3,87,1,8,5,67.0
9,59,0,7,4,59.0
8,54,1,9,6,50.0
6,98,0,4,4,84.0
3,54,1,6,6,34.0
9,74,1,4,4,70.0
9,63,1,7,8,62.0
5,71,1,4,6,54.0
4,68,0,7,3,49.0
7,57,0,8,9,48.0
9,72,1,8,0,69.0
5,40,0,5,9,28.0
2,48,1,6,2,23.0
8,69,1,7,7,62.0
6,97,0,7,9,85.0
1,50,0,4,9,24.0
7,67,0,9,1,59.0
9,80,1,4,4,75.0
9,77,1,9,8,77.0
9,50,0,8,1,47.0
8,71,0,9,0,66.0
9,88,0,9,1,87.0
6,42,0,8,4,29.0
6,96,0,8,9,84.0
1,75,0,9,8,48.0
3,95,0,4,9,78.0
4,72,1,5,3,56.0
5,42,1,5,1,27.0
6,62,0,5,9,49.0
6,66,0,9,8,55.0
5,42,1,6,3,27.0
7,47,1,6,3,38.0
5,86,1,7,9,73.0
5,91,1,7,7,77.0
6,54,0,6,0,43.0
6,43,0,7,1,30.0
9,43,0,8,9,45.0
4,66,0,4,0,47.0
8,77,1,4,4,71.0
3,69,0,4,4,51.0
9,87,1,9,9,85.0
2,44,0,8,0,22.0
1,55,0,5,2,26.0
2,88,0,8,8,67.0
4,65,0,6,5,50.0
1,50,1,6,8,23.0
8,52,0,6,0,43.0
1,90,1,7,8,64.0
3,73,1,9,6,55.0
4,97,0,4,1,81.0
5,64,0,7,6,49.0
9,50,1,9,9,51.0
4,98,0,7,5,78.0
6,56,0,5,9,41.0
9,94,0,8,0,92.0
6,98,1,6,0,84.0
1,92,0,4,6,66.0
4,58,0,6,0,40.0
9,50,0,7,8,45.0
7,48,1,9,9,44.0
6,62,0,4,3,51.0
8,78,0,6,8,73.0
8,52,1,7,2,47.0
8,61,0,9,1,56.0
1,46,0,5,5,21.0
2,66,0,6,9,43.0
9,93,0,4,3,92.0
9,96,0,6,9,94.0
8,86,1,6,0,79.0
9,71,1,9,5,71.0
7,97,0,6,5,89.0
2,54,0,5,9,28.0
3,98,1,9,1,84.0
5,87,1,6,8,76.0
2,80,1,5,1,54.0
7,43,1,7,2,34.0
1,70,1,4,7,45.0
7,97,0,9,5,90.0
6,82,1,5,6,71.0
2,95,1,4,9,74.0
6,54,0,7,2,41.0
4,97,1,9,3,85.0
6,48,1,5,4,35.0
7,89,1,4,5,79.0
5,93,0,4,9,78.0
7,44,0,5,2,34.0
9,77,1,5,0,76.0
1,52,0,5,2,26.0
8,90,0,9,5,84.0
3,82,0,5,6,59.0
3,50,0,4,1,26.0
7,61,0,8,3,52.0
2,97,0,4,4,73.0
1,46,1,9,4,23.0
8,56,1,7,3,52.0
7,74,0,7,1,64.0
9,48,0,9,8,44.0
4,91,1,6,8,75.0
2,66,0,8,6,41.0
8,82,1,6,2,79.0
2,58,0,8,1,33.0
4,65,0,4,1,46.0
9,48,0,6,7,42.0
5,70,1,9,6,61.0
1,69,0,8,8,44.0
2,53,1,7,4,27.0
7,89,0,6,7,79.0
8,58,1,6,7,53.0
9,74,1,8,6,74.0
3,66,1,8,0,50.0
6,47,1,4,4,33.0
8,93,0,8,8,91.0
8,95,1,9,6,93.0
2,63,1,5,8,36.0
8,47,1,6,8,42.0
2,51,1,9,6,31.0
4,87,1,5,9,75.0
9,43,1,5,1,42.0
9,53,1,6,5,50.0
1,70,0,9,4,44.0
8,40,1,5,1,29.0
4,79,1,8,1,60.0
2,81,0,4,6,59.0
2,90,0,5,9,64.0
2,70,0,7,3,45.0
8,59,0,5,3,54.0
6,57,1,8,6,41.0
6,91,0,4,5,74.0
1,68,0,5,5,37.0
9,90,0,8,9,92.0
3,47,1,4,1,28.0
1,62,1,9,5,38.0
9,68,1,7,2,67.0
7,90,1,6,1,80.0
6,50,0,5,8,36.0
1,92,0,9,5,70.0
3,82,0,6,4,58.0
6,83,1,8,0,71.0
1,87,1,9,9,65.0
7,56,0,6,0,48.0
4,44,1,6,0,29.0
3,40,1,9,5,18.0
5,62,0,4,2,49.0
8,89,1,4,1,83.0
3,82,1,8,6,63.0
6,91,1,9,8,84.0
4,65,1,7,7,49.0
1,88,1,9,1,65.0
8,85,0,6,6,79.0
4,51,1,5,8,36.0
6,76,1,5,8,68.0
1,88,0,9,1,68.0
7,70,0,5,9,61.0
3,63,1,9,9,47.0
1,91,0,5,1,62.0
4,44,0,6,4,24.0
1,81,0,9,7,54.0
7,89,0,9,4,76.0
3,93,0,5,1,72.0
5,41,0,7,2,25.0
7,56,0,9,1,47.0
9,75,0,9,0,74.0
9,70,0,7,4,67.0
7,88,0,8,9,82.0
4,68,0,9,3,51.0
5,67,1,9,7,52.0
5,94,0,5,9,82.0
8,97,0,7,3,93.0
5,61,0,8,6,52.0
7,67,1,8,6,60.0
7,47,1,9,6,36.0
7,71,0,8,6,66.0
6,45,0,7,4,32.0
5,67,1,7,6,51.0
8,49,1,6,9,41.0
1,46,1,7,6,20.0
1,96,1,6,7,69.0
7,49,0,5,4,36.0
1,91,1,6,2,66.0
7,94,1,6,6,86.0
8,62,0,9,9,57.0
7,87,0,5,3,78.0
2,51,1,4,2,22.0
1,79,1,8,8,56.0
2,47,1,7,3,25.0
